Issue key,File,Version Affected,Filename
HIVE-19248,hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java,3.0.0,DbNotificationListener.java
HIVE-19248,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/TestReplChangeManager.java,3.0.0,TestReplChangeManager.java
HIVE-19248,ql/src/java/org/apache/hadoop/hive/ql/exec/ReplCopyTask.java,3.0.0,ReplCopyTask.java
HIVE-19248,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/CopyUtils.java,3.0.0,CopyUtils.java
HIVE-19248,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/DumpMetaData.java,3.0.0,DumpMetaData.java
HIVE-19248,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/CreateFunctionHandler.java,3.0.0,CreateFunctionHandler.java
HIVE-19248,shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,3.0.0,Hadoop23Shims.java
HIVE-19248,shims/0.23/src/main/test/org/apache/hadoop/hive/shims/TestHadoop23Shims.java,3.0.0,TestHadoop23Shims.java
HIVE-19248,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ReplChangeManager.java,3.0.0,ReplChangeManager.java
HIVE-19248,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/utils/FileUtils.java,3.0.0,FileUtils.java
HIVE-19248,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/utils/HdfsUtils.java,3.0.0,HdfsUtils.java
HIVE-19248,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/utils/StringUtils.java,3.0.0,StringUtils.java
HIVE-18977,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,3.0.0,HiveMetaStore.java
HIVE-18977,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,3.0.0,ObjectStore.java
HIVE-18977,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/parser/ExpressionTree.java,3.0.0,ExpressionTree.java
HIVE-18977,standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/client/TestListPartitions.java,3.0.0,TestListPartitions.java
HIVE-19388,ql/src/java/org/apache/hadoop/hive/ql/exec/persistence/MapJoinTableContainerSerDe.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0, 3.1.0",MapJoinTableContainerSerDe.java
HIVE-19310,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,3.0.0,MetaStoreDirectSql.java
HIVE-17457,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java,3.0.0,DbTxnManager.java
HIVE-17457,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,3.0.0,TestTxnCommands.java
HIVE-19385,bin/ext/cli.sh,"3.0.0, 3.1.0",cli.sh
HIVE-19327,ql/src/java/org/apache/hadoop/hive/ql/io/HiveInputFormat.java,3.0.0,HiveInputFormat.java
HIVE-19339,data/files/alltypesorc,3.0.0,alltypesorc
HIVE-19277,service/src/java/org/apache/hive/http/HttpConstants.java,"3.0.0, 3.1.0",HttpConstants.java
HIVE-19277,service/src/java/org/apache/hive/http/LlapServlet.java,"3.0.0, 3.1.0",LlapServlet.java
HIVE-19277,service/src/java/org/apache/hive/service/servlet/HS2LeadershipStatus.java,"3.0.0, 3.1.0",HS2LeadershipStatus.java
HIVE-19277,service/src/java/org/apache/hive/service/servlet/HS2Peers.java,"3.0.0, 3.1.0",HS2Peers.java
HIVE-19315,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,3.1.0,TestDbTxnManager2.java
HIVE-19233,ql/src/test/org/apache/hadoop/hive/ql/TestTxnExIm.java,3.0.0,TestTxnExIm.java
HIVE-19233,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/tools/HiveMetaTool.java,3.0.0,HiveMetaTool.java
HIVE-19215,common/src/java/org/apache/hadoop/hive/common/JavaUtils.java,3.0.0,JavaUtils.java
HIVE-19215,ql/src/java/org/apache/hadoop/hive/ql/exec/CopyTask.java,3.0.0,CopyTask.java
HIVE-19215,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,3.0.0,DDLTask.java
HIVE-19215,ql/src/java/org/apache/hadoop/hive/ql/exec/Utilities.java,3.0.0,Utilities.java
HIVE-19215,ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java,3.0.0,AcidUtils.java
HIVE-19215,ql/src/java/org/apache/hadoop/hive/ql/io/HiveInputFormat.java,3.0.0,HiveInputFormat.java
HIVE-19280,ql/src/java/org/apache/hadoop/hive/ql/ErrorMsg.java,3.0.0,ErrorMsg.java
HIVE-19280,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.0.0,SemanticAnalyzer.java
HIVE-19247,ql/src/java/org/apache/hadoop/hive/ql/optimizer/StatsOptimizer.java,"1.2.1, 2.2.0, 2.3.2, 3.0.0",StatsOptimizer.java
HIVE-19186,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,3.0.0,SemanticAnalyzer.java
HIVE-19137,ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java,3.0.0,AcidUtils.java
HIVE-19137,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,3.0.0,TestInputOutputFormat.java
HIVE-19168,itests/hive-unit/src/test/java/org/apache/hive/jdbc/authorization/TestJdbcWithSQLAuthorization.java,"3.0.0, 3.1.0",TestJdbcWithSQLAuthorization.java
HIVE-19168,ql/src/java/org/apache/hadoop/hive/ql/processors/LlapCacheResourceProcessor.java,"3.0.0, 3.1.0",LlapCacheResourceProcessor.java
HIVE-19168,ql/src/java/org/apache/hadoop/hive/ql/processors/LlapClusterResourceProcessor.java,"3.0.0, 3.1.0",LlapClusterResourceProcessor.java
HIVE-19168,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveOperationType.java,"3.0.0, 3.1.0",HiveOperationType.java
HIVE-19168,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/Operation2Privilege.java,"3.0.0, 3.1.0",Operation2Privilege.java
HIVE-19191,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/cost/HiveVolcanoPlanner.java,3.0.0,HiveVolcanoPlanner.java
HIVE-19249,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,"3.0.0, 3.1.0",Hive.java
HIVE-19226,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,3.0.0,TimestampColumnVector.java
HIVE-19226,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/TimestampColumnVector.java,3.0.0,TimestampColumnVector.java
HIVE-19226,storage-api/src/java/org/apache/hadoop/hive/ql/util/TimestampUtils.java,3.0.0,TimestampUtils.java
HIVE-19226,storage-api/src/test/org/apache/hadoop/hive/common/type/TestHiveDecimal.java,3.0.0,TestHiveDecimal.java
HIVE-19226,storage-api/src/test/org/apache/hadoop/hive/ql/exec/vector/TestStructColumnVector.java,3.0.0,TestStructColumnVector.java
HIVE-19219,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenarios.java,3.0.0,TestReplicationScenarios.java
HIVE-19219,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,3.0.0,HiveMetaStoreClient.java
HIVE-19219,standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,3.0.0,HiveMetaStoreClientPreCatalog.java
HIVE-19202,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveAggregate.java,2.1.1,HiveAggregate.java
HIVE-19200,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,3.0.0,Vectorizer.java
HIVE-18816,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcStruct.java,3.0.0,OrcStruct.java
HIVE-18493,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestBeeLineWithArgs.java,3.0.0,TestBeeLineWithArgs.java
HIVE-18806,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestBeeLineWithArgs.java,3.0.0,TestBeeLineWithArgs.java
HIVE-19130,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java,3.0.0,TestReplicationScenariosAcrossInstances.java
HIVE-19130,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/WarehouseInstance.java,3.0.0,WarehouseInstance.java
HIVE-19130,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,3.0.0,DDLTask.java
HIVE-19130,ql/src/java/org/apache/hadoop/hive/ql/parse/EximUtil.java,3.0.0,EximUtil.java
HIVE-19130,ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java,3.0.0,ImportSemanticAnalyzer.java
HIVE-19130,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/TableHandler.java,3.0.0,TableHandler.java
HIVE-18991,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,3.0.0,HiveMetaStore.java
HIVE-18991,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,3.0.0,HiveMetaStoreClient.java
HIVE-18991,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,3.0.0,ObjectStore.java
HIVE-18991,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/client/builder/TableBuilder.java,3.0.0,TableBuilder.java
HIVE-18991,standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/TestHiveMetaStore.java,3.0.0,TestHiveMetaStore.java
HIVE-18859,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/AbstractTestAuthorizationApiAuthorizer.java,"1.2.0, 2.1.1",AbstractTestAuthorizationApiAuthorizer.java
HIVE-18859,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,"1.2.0, 2.1.1",HiveMetaStore.java
HIVE-19116,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorExtractRow.java,3.0.0,VectorExtractRow.java
HIVE-19050,hcatalog/server-extensions/src/main/java/org/apache/hive/hcatalog/listener/DbNotificationListener.java,"2.4.0, 3.0.0",DbNotificationListener.java
HIVE-19050,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/DummyRawStoreFailEvent.java,"2.4.0, 3.0.0",DummyRawStoreFailEvent.java
HIVE-19050,itests/hcatalog-unit/src/test/java/org/apache/hive/hcatalog/listener/TestDbNotificationListener.java,"2.4.0, 3.0.0",TestDbNotificationListener.java
HIVE-19085,storage-api/src/java/org/apache/hadoop/hive/common/type/FastHiveDecimal.java,2.3.2,FastHiveDecimal.java
HIVE-15995,data/files/grad2.avsc,"1.2.1, 2.1.0, 3.0.0",grad2.avsc
HIVE-15995,ql/src/java/org/apache/hadoop/hive/ql/exec/DDLTask.java,"1.2.1, 2.1.0, 3.0.0",DDLTask.java
HIVE-15995,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,"1.2.1, 2.1.0, 3.0.0",DDLSemanticAnalyzer.java
HIVE-15995,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzerFactory.java,"1.2.1, 2.1.0, 3.0.0",SemanticAnalyzerFactory.java
HIVE-15995,ql/src/java/org/apache/hadoop/hive/ql/plan/AlterTableDesc.java,"1.2.1, 2.1.0, 3.0.0",AlterTableDesc.java
HIVE-15995,ql/src/java/org/apache/hadoop/hive/ql/plan/HiveOperation.java,"1.2.1, 2.1.0, 3.0.0",HiveOperation.java
HIVE-15995,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/HiveOperationType.java,"1.2.1, 2.1.0, 3.0.0",HiveOperationType.java
HIVE-15995,ql/src/java/org/apache/hadoop/hive/ql/security/authorization/plugin/sqlstd/Operation2Privilege.java,"1.2.1, 2.1.0, 3.0.0",Operation2Privilege.java
HIVE-19037,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,3.0.0,HiveConf.java
HIVE-19037,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorExpressionDescriptor.java,3.0.0,VectorExpressionDescriptor.java
HIVE-19037,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,3.0.0,VectorizationContext.java
HIVE-19037,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedBatchUtil.java,3.0.0,VectorizedBatchUtil.java
HIVE-19037,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/ConstantVectorExpression.java,3.0.0,ConstantVectorExpression.java
HIVE-19037,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpression.java,3.0.0,VectorExpression.java
HIVE-19037,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/reducesink/VectorReduceSinkCommonOperator.java,3.0.0,VectorReduceSinkCommonOperator.java
HIVE-19037,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,3.0.0,Vectorizer.java
HIVE-19037,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/ColumnVector.java,3.0.0,ColumnVector.java
HIVE-19037,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/VoidColumnVector.java,3.0.0,VoidColumnVector.java
HIVE-19019,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorExpressionWriterFactory.java,3.0.0,VectorExpressionWriterFactory.java
HIVE-19018,beeline/src/java/org/apache/hive/beeline/BeeLine.java,3.0.0,BeeLine.java
HIVE-19018,beeline/src/java/org/apache/hive/beeline/Commands.java,3.0.0,Commands.java
HIVE-19018,beeline/src/test/org/apache/hive/beeline/TestCommands.java,3.0.0,TestCommands.java
HIVE-19043,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorExtractRow.java,3.0.0,VectorExtractRow.java
HIVE-19043,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorUDFStructField.java,3.0.0,VectorUDFStructField.java
HIVE-19043,serde/src/java/org/apache/hadoop/hive/serde2/lazy/fast/LazySimpleDeserializeRead.java,3.0.0,LazySimpleDeserializeRead.java
HIVE-19043,storage-api/src/java/org/apache/hadoop/hive/ql/exec/vector/BytesColumnVector.java,3.0.0,BytesColumnVector.java
HIVE-19032,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,3.0.0,Vectorizer.java
HIVE-19024,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,3.0.0,VectorizationContext.java
HIVE-18547,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersMoveWorkloadManager.java,3.0.0,TestTriggersMoveWorkloadManager.java
HIVE-19007,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestReplicationScenariosAcrossInstances.java,3.0.0,TestReplicationScenariosAcrossInstances.java
HIVE-19007,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/WarehouseInstance.java,3.0.0,WarehouseInstance.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java,3.0.0,ImportSemanticAnalyzer.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/ReplicationSemanticAnalyzer.java,3.0.0,ReplicationSemanticAnalyzer.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/AddForeignKeyHandler.java,3.0.0,AddForeignKeyHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/AddNotNullConstraintHandler.java,3.0.0,AddNotNullConstraintHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/AddPrimaryKeyHandler.java,3.0.0,AddPrimaryKeyHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/AddUniqueConstraintHandler.java,3.0.0,AddUniqueConstraintHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/AlterDatabaseHandler.java,3.0.0,AlterDatabaseHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/CreateDatabaseHandler.java,3.0.0,CreateDatabaseHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/CreateFunctionHandler.java,3.0.0,CreateFunctionHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/DropConstraintHandler.java,3.0.0,DropConstraintHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/DropDatabaseHandler.java,3.0.0,DropDatabaseHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/DropFunctionHandler.java,3.0.0,DropFunctionHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/DropPartitionHandler.java,3.0.0,DropPartitionHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/DropTableHandler.java,3.0.0,DropTableHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/RenamePartitionHandler.java,3.0.0,RenamePartitionHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/RenameTableHandler.java,3.0.0,RenameTableHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/TruncatePartitionHandler.java,3.0.0,TruncatePartitionHandler.java
HIVE-19007,ql/src/java/org/apache/hadoop/hive/ql/parse/repl/load/message/TruncateTableHandler.java,3.0.0,TruncateTableHandler.java
HIVE-19052,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,3.0.0,Vectorizer.java
HIVE-17098,hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableInputFormat.java,2.1.1,HiveHBaseTableInputFormat.java
HIVE-14032,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,2.0.1,SemanticAnalyzer.java
HIVE-18858,ql/src/java/org/apache/hadoop/hive/ql/exec/mr/ExecDriver.java,3.0.0,ExecDriver.java
HIVE-18886,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/DatabaseProduct.java,3.0.0,DatabaseProduct.java
HIVE-18951,bin/ext/llapdump.sh,3.0.0,llapdump.sh
HIVE-18888,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/DynamicValueRegistryTez.java,"2.3.3, 3.0.0",DynamicValueRegistryTez.java
HIVE-18888,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,"2.3.3, 3.0.0",Hive.java
HIVE-18888,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,"2.3.3, 3.0.0",HiveMetaStore.java
HIVE-14792,ql/src/java/org/apache/hadoop/hive/ql/optimizer/TablePropertyEnrichmentOptimizer.java,"1.2.1, 2.1.0",TablePropertyEnrichmentOptimizer.java
HIVE-18675,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnDbUtil.java,3.0.0,TxnDbUtil.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/AbstractExpression.java,3.0.0,AbstractExpression.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/BlackholeOperator.java,3.0.0,BlackholeOperator.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/ColumnVectorGenUtil.java,3.0.0,ColumnVectorGenUtil.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/VectorizedLikeBench.java,3.0.0,VectorizedLikeBench.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/mapjoin/AbstractMapJoin.java,3.0.0,AbstractMapJoin.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/mapjoin/MapJoinMultiKeyBench.java,3.0.0,MapJoinMultiKeyBench.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/mapjoin/MapJoinOneLongKeyBench.java,3.0.0,MapJoinOneLongKeyBench.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/mapjoin/MapJoinOneStringKeyBench.java,3.0.0,MapJoinOneStringKeyBench.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/operators/AbstractOperatorBench.java,3.0.0,AbstractOperatorBench.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/operators/VectorGroupByOperatorBench.java,3.0.0,VectorGroupByOperatorBench.java
HIVE-17163,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/operators/VectorSelectOperatorBench.java,3.0.0,VectorSelectOperatorBench.java
HIVE-17163,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/util/batchgen/VectorBatchGenerateUtil.java,3.0.0,VectorBatchGenerateUtil.java
HIVE-18610,ql/src/java/org/apache/hadoop/hive/ql/exec/KeyWrapperFactory.java,3.0.0,KeyWrapperFactory.java
HIVE-18610,ql/src/test/org/apache/hadoop/hive/ql/exec/TestKeyWrapperFactory.java,3.0.0,TestKeyWrapperFactory.java
HIVE-18610,serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/ObjectInspectorUtils.java,3.0.0,ObjectInspectorUtils.java
HIVE-18819,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,3.0.0,HiveConf.java
HIVE-18819,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,3.0.0,VectorizationContext.java
HIVE-18819,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprColumnCondExpr.java,3.0.0,IfExprColumnCondExpr.java
HIVE-18819,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprCondExprBase.java,3.0.0,IfExprCondExprBase.java
HIVE-18819,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprCondExprColumn.java,3.0.0,IfExprCondExprColumn.java
HIVE-18819,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprCondExprCondExpr.java,3.0.0,IfExprCondExprCondExpr.java
HIVE-18819,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprCondExprNull.java,3.0.0,IfExprCondExprNull.java
HIVE-18819,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/IfExprNullCondExpr.java,3.0.0,IfExprNullCondExpr.java
HIVE-18818,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/model/MConstraint.java,3.0.0,MConstraint.java
HIVE-18776,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,3.0.0,HiveMetaStore.java
HIVE-18776,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,3.0.0,HiveMetaStoreClient.java
HIVE-18776,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/MaterializationsInvalidationCache.java,3.0.0,MaterializationsInvalidationCache.java
HIVE-18776,standalone-metastore/src/test/java/org/apache/hadoop/hive/metastore/TestMetaStoreMaterializationsCacheCleaner.java,3.0.0,TestMetaStoreMaterializationsCacheCleaner.java
HIVE-18806,beeline/src/test/org/apache/hive/beeline/cli/TestHiveCli.java,3.0.0,TestHiveCli.java
HIVE-18806,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestBeeLineWithArgs.java,3.0.0,TestBeeLineWithArgs.java
HIVE-18493,beeline/src/test/org/apache/hive/beeline/cli/TestHiveCli.java,3.0.0,TestHiveCli.java
HIVE-18493,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestBeeLineWithArgs.java,3.0.0,TestBeeLineWithArgs.java
HIVE-18800,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorCoalesce.java,3.0.0,VectorCoalesce.java
HIVE-15077,ql/src/java/org/apache/hadoop/hive/ql/txn/compactor/Cleaner.java,2.3.0,Cleaner.java
HIVE-15077,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,2.3.0,TestDbTxnManager2.java
HIVE-15077,standalone-metastore/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,2.3.0,TxnHandler.java
HIVE-18769,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,3.0.0,Vectorizer.java
HIVE-18769,ql/src/java/org/apache/hadoop/hive/ql/plan/MapJoinDesc.java,3.0.0,MapJoinDesc.java
HIVE-18769,ql/src/java/org/apache/hadoop/hive/ql/plan/VectorMapJoinDesc.java,3.0.0,VectorMapJoinDesc.java
HIVE-18764,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestTriggersTezSessionPoolManager.java,3.0.0,TestTriggersTezSessionPoolManager.java
HIVE-18764,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TriggerValidatorRunnable.java,3.0.0,TriggerValidatorRunnable.java
HIVE-18764,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/monitoring/TezJobMonitor.java,3.0.0,TezJobMonitor.java
HIVE-18764,ql/src/java/org/apache/hadoop/hive/ql/wm/WmContext.java,3.0.0,WmContext.java
HIVE-18713,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/RexNodeConverter.java,3.0.0,RexNodeConverter.java
HIVE-18742,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,2.0.0,Vectorizer.java
HIVE-18680,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelFieldTrimmer.java,3.0.0,HiveRelFieldTrimmer.java
HIVE-18708,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,3.0.0,Vectorizer.java
HIVE-18638,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolManager.java,3.0.0,TezSessionPoolManager.java
HIVE-18638,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/TezSessionPoolSession.java,3.0.0,TezSessionPoolSession.java
HIVE-18638,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/WorkloadManager.java,3.0.0,WorkloadManager.java
HIVE-18421,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0",HiveConf.java
HIVE-18421,itests/hive-jmh/src/main/java/org/apache/hive/benchmark/vectorization/VectorizedArithmeticBench.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0",VectorizedArithmeticBench.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorExpressionDescriptor.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0",VectorExpressionDescriptor.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0",VectorizationContext.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/LongColModuloLongColumnChecked.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0",LongColModuloLongColumnChecked.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/OverflowUtils.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0",OverflowUtils.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/PosModDoubleToDouble.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0",PosModDoubleToDouble.java
HIVE-18421,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/PosModLongToLong.java,"2.1.1, 2.2.0, 2.3.2, 3.0.0",PosModLongToLong.java
